,name,duration,rating,review,sentimen
522,Gabriella Ayang Zetika,4 years ago,5 stars,tempat kagum kunjung,1
523,Hadeuh,8 years ago,5 stars,tempat sangat bagus tempat wajib kunjung unjung yogya,1
524,Marcella Reina Puspita,4 years ago,5 stars,salah satu sejarah raja indonesia kunjung benar benar pusat budaya,1
525,Heldy Vincent,5 years ago,5 stars,tempat indah tempat wajib kunjung ada yogyakarta,1
526,Senja Prananta,8 months ago,5 stars,jogjanya nyaman ramah,1
527,Keni,3 years ago,5 stars,tidak istimewa banyak tempat bosan jogja,1
528,Reny Puji,4 years ago,5 stars,simbol kota yogyakarta kenal budaya tradisional indah,1
529,Princa Karim,5 years ago,5 stars,tempat sangat indah,1
530,Nixon Widjaja,4 years ago,5 stars,kraton paling takjub hebat kenal indonesia,1
531,Cindy Arum,4 years ago,5 stars,pusat budaya jawa sangat kaya sejarah tahu hormat,1
532,Audz,3 years ago,5 stars,bagus senang harga tiket murah,1
533,Priyo Wibowo,5 years ago,5 stars,tempat sejarah bagus didik anak anak budaya jawa tinggi,1
534,W. iP (Windi iNtan),5 years ago,5 stars,betah yoga kraton bawa aroma terapi,1
535,Jordan Fernaldy,5 years ago,5 stars,tempat sejarah cocok traveler tahu budaya yogyakarta,1
536,pajar gumelar,11 months ago,5 stars,waris tahu anak anak baik,1
537,Hadi Saputra,6 years ago,5 stars,tempat sangat sejarah sakral utama barang antik gambar,1
538,gya Queen,7 years ago,5 stars,putra ayah pergi sana kata tempat bagus,1
539,Mus‘idul Millah,7 years ago,5 stars,ini bukti raja mataram islam yogyakarta hadiningrat,1
540,Alit Wijana,a year ago,5 stars,bangun sejarah tur pandu,1
541,Johanes Sirait,a year ago,5 stars,buah sejarah sangat cengang,1
542,Indah Nuraini,4 years ago,5 stars,masuk ajar seru banget tempat kenal raja yogyakarta wkwk,1
543,Syifa Qalby,4 years ago,5 stars,tempat luar biasa,1
544,Mohd Imran,4 years ago,5 stars,bintang ibu sari pandu wisata nominasi tahun,1
545,Ambar Wati,3 years ago,5 stars,tempat bagus lihat betapa takjub waris budaya yogyakarta,1
546,Kresna W.Wijaya,4 years ago,5 stars,situs sejarah bagus kenal budaya generasi datang,1
547,sendang prada,4 years ago,5 stars,pergi sini libur sekolah sama anak anak suka arsitektur sejarah,1
548,adelia Qori,4 years ago,5 stars,ikon yogyakarta tempat ajar sejarah raja mataram,1
549,Agung Purnadewi,3 years ago,5 stars,cerita hebat dalam,1
550,DigitAdventura,3 years ago,5 stars,saking hebat banyak tempat wisata benar benar intagrammable,1
551,vitri sulthon,4 years ago,5 stars,bagi sejarah indonesia waris jawa penuh kenang sejarah,1
552,Deden Wahyudiyanto,3 years ago,5 stars,selalu suka nuansa kraton lingkung sekitar,1
553,Benny Mahendra,6 years ago,5 stars,kraton sultan tempat bagus kunjung sejarah tarik kunjung,1
554,Jaya Wi364,2 years ago,5 stars,bangga gembira kraton sultan,1
555,Nur Fariz Zulhilmi,4 years ago,5 stars,sangat nyaman rasa nyaman sejarah,1
556,Josse Darwanto,5 years ago,5 stars,tempat bagus lihat sejarah yogyakarta tempat,1
557,Fish Bone,5 years ago,5 stars,kraton sultan yogyakarta rupa tempat duduk utama sultan yogyakarta keluarga,1
558,Jhe Je,a year ago,5 stars,tempat sangat indah,1
559,Emma Cahya,2 years ago,5 stars,sangat bagus segera,1
560,Fitria Nurmastuti,3 years ago,5 stars,temu turis luar negeri tempat tepat,1
561,Verra Okti P.,3 years ago,5 stars,cela kraton sangat takjub kunjung,1
562,vergio_ve,5 years ago,5 stars,tempat sangat baik unjung ajar sejarah jawa indonesia,1
563,Holger Bauer,4 years ago,5 stars,tempat bagus sangat besar orang orang ramah kerja sana,1
564,Uya Aulia M,5 years ago,5 stars,landmark sejarah wajib datang sini baru pertama kali yogyakarta,1
565,Den Jatayu,5 years ago,5 stars,kratonnya darat jawa tampil budaya jawa masa lalu,1
566,ahmad arinal haq,4 years ago,5 stars,penuh sejarah pandu bagus layan perawatanx luar biasa,1
567,Ola Oli,8 years ago,5 stars,senang sekali datang kraton jantung pulau jawa,1
568,Wahyudi Fitriyanto,4 years ago,5 stars,tempat sejarah tiket masuk jangkau,1
569,Lex Luthor,2 years ago,5 stars,tempat bagus kunjung suka sekali,1
570,Phelia Felim,5 years ago,5 stars,unjung rumah sri sultan hamengkubuwono pukul,1
571,Fahmi Iskandar,3 years ago,5 stars,kraton bagus cerita,1
572,Nancy W,3 years ago,5 stars,alangkah indah penuh mitos sejarah budaya,1
573,Lita Devina,a year ago,5 stars,ingat masa kecil sini,1
574,Memoriika,4 years ago,5 stars,jadi pandu lokal,1
575,sufian tan,10 months ago,5 stars,tempat wajib kunjung ada yogya,1
576,Marwedhi Nurratyo,4 years ago,5 stars,salah satu sedikit kraton akhir diri jawa kesan rakyat,1
577,Cery Dewanto,4 years ago,5 stars,tempat sangat indah heritagenoof yogyakarta,1
578,yolatasha dwirani putri,3 years ago,5 stars,ajar sejarah lalu kratonnya,1
579,Fajar Syamsu MJTV,4 years ago,5 stars,tempat sangat sejarah buat datang,1
580,eva fadhilah,4 years ago,5 stars,tempat bagus tahu sejarah budaya jogja,1
581,Caramel Macchiato,8 months ago,5 stars,tempat luar biasa,1
582,Fredrik Sinaga,6 years ago,5 stars,tempat bagus lihat beberapa bangun aneh banyak sejarah,1
583,jason wisely,5 years ago,5 stars,tempat kratonnya sangat indah cerah,1
584,yulia agustono,a year ago,5 stars,tempat bagus kunjung,1
585,Agustinus Agung,4 years ago,5 stars,kraton sultan yogyakarta sangat senang lihat ada yogyakarta,1
586,One Will,11 months ago,5 stars,tempat sangat bagus,1
587,Sin N (Ashraff),3 years ago,5 stars,tahu sejarah jawa sana,1
588,ilham farid,3 years ago,5 stars,bangga arif lokal,1
589,R Kurniawan,5 years ago,5 stars,macam tempat ingat sangat bagus nongkrong,1
590,Khalid Robiyul,3 years ago,5 stars,banyak arsitek cantik bangun abad,1
591,Nirmala Agus,3 years ago,5 stars,kota budaya kuat,1
592,Harry,6 years ago,5 stars,kraton baik besar pulau jawa bangun tinggal hidup,1
593,Ww A Haryanto,3 years ago,5 stars,kraton sejarah raja yogyakarta,1
594,Lina Ambar Melani,5 years ago,5 stars,tempat sejarah yogyakarta unjung tempat suatu hari,1
595,inayah nuru,5 years ago,5 stars,temu tempat budaya sejarah sini,1
596,John Nuryadin,3 years ago,5 stars,kraton sejarah yogyakarta indah takjub,1
597,hady halim,5 years ago,5 stars,sejarah panjang raja jawa,1
598,Wulan Aditia,5 years ago,5 stars,kraton sejarah tidak lupa masa lalu sejarah,1
599,sheldon Zedd,4 years ago,5 stars,tempat bukan kraton megah tempat budaya agung,1
600,Alexius Adhitya Khrisnatama,5 years ago,5 stars,luar biasa penuh informasi sejarah budaya jawa,1
601,Eko Prasetyo,4 years ago,5 stars,tempat bagus kunjung,1
602,Isa,5 years ago,5 stars,tempat sejarah ada tunjuk hari pukul pagi,1
603,iman prastyo,6 years ago,5 stars,saksi raja besar yogyakarta budaya tradisi unik,1
604,Seraphina Natasha,5 years ago,5 stars,tempat bagus ajar budaya jawa,1
605,Jac Cremers,5 years ago,5 stars,tempat lihat paham sejarah lokal,1
606,bima w,a year ago,5 stars,tempat bagus libur ajar,1
607,Prabhu Phamunkas,6 years ago,5 stars,ajar sejarah budaya bangga yogyakarta datang situs,1
608,benny laksono,5 years ago,5 stars,tempat spesial daya tarik wisata tempat sejarah tempat kudus,1
609,Achmad Sofari Usman,3 years ago,5 stars,budaya sejarah tidak pernah henti kagum,1
610,Rifan AS,a year ago,5 stars,buat sendiri baik,1
611,RistandyH channel,7 years ago,5 stars,tempat sangat eksotis romantis,1
612,Ernest Steven,3 years ago,5 stars,jangan lupa sewa pandu jelas sejarah kraton,1
613,Anis Illahi,5 years ago,5 stars,masuk sini hari senin tonton beberapa tunjuk tinggal museum,1
614,Dhiya Salsabilla,4 years ago,5 stars,wajib kunjung datang yogyakarta,1
615,Frederick Qualley,4 years ago,5 stars,cukup tarik lihat dunia sultan indonesia,1
616,Chi-Chuan Yeh,3 years ago,5 stars,paham hidup kisah raja,1
617,Farros Prihandoko,8 years ago,5 stars,cinta yogyakarta kota sangat bagus,1
618,Ocean El S. N.,3 years ago,5 stars,tempat bagus cerita sejarah,1
619,Adam Wicaksono,3 years ago,5 stars,destinasi libur bagus sejarah budaya yogyakarta,1
620,Afim Prahesthi (Masfiem),6 years ago,5 stars,suka tempat budaya jawa aku cinta indonesia,1
621,azam saifullah,5 years ago,5 stars,situs sejarah hebat guna,1
622,Romadhony Squad,5 years ago,5 stars,salah satu kota istimewa indonesia tiket murah tidak jauh jalan malioboro,1
623,Raimi Holizar,3 years ago,5 stars,pandu wisata sangat lucu interaktif,1
624,asung wirawan,a year ago,5 stars,tempat bagus jalan jalan jogja,1
625,ini AK Channel,4 years ago,5 stars,luar biasa raja yogyakarta suasana sangat asli otentik,1
626,mifty fala,5 years ago,5 stars,suatu harus unjung bangun sejarah datang yogyakarta,1
627,Bhinuko Adistyo Nugroho,5 years ago,5 stars,tempat bagus libur ajar budaya jawa,1
628,Bung Dominic,5 years ago,5 stars,tempat sejarah banget keren,1
629,Randy Darmawan,3 years ago,5 stars,tempat sultan milik museum dalam,1
630,Hanisa Damar,5 years ago,5 stars,tempat sejarah besar yogyakarta inti sejarah,1
631,Nia,4 years ago,5 stars,alam luar biasa,1
632,Riski Hartanto,5 years ago,5 stars,tempat bagus kunjung ada jogja,1
633,Steven Sutantro,5 years ago,5 stars,tempat budaya sejarah simpan kaya kraton yogyakarta,1
634,yunia damayanti,6 years ago,5 stars,kraton luar biasa,1
635,DJ NFRNS,3 years ago,5 stars,satu satu kamu unjung biasa kamu mati,1
636,Agung Kurniawan,5 years ago,5 stars,momen baik idul fitri h,1
637,Supianto Liu,3 years ago,5 stars,tempat sejarah kunjung jogja,1
638,Lolik Nganchux.2,5 years ago,5 stars,magnet yogyakarta kesini lihat indah kratonnya,1
639,Saut LG,4 years ago,5 stars,tempat raja yogyakarta sebut sultan perintah rakyat,1
640,Titian Nan Teduh (Trip N Treat),4 years ago,5 stars,unjung kali lihat bangun utama,1
641,Bob Haigh,9 years ago,5 stars,tempat sangat tarik kunjung,1
642,Omah Guyub TV,5 years ago,5 stars,tempat tempat sangat indah penting,1
643,Nugroho Agung Susanto,3 years ago,5 stars,kota rumah tualang tempat indah,1
644,Neil Sofyar,4 years ago,5 stars,tempat tahu lebih dekat budaya keluarga kraton yogyakarta,1
645,Wanda Haris Setiawan,3 years ago,5 stars,tempat bagus ajar sejarah yogyakarta raja,1
646,Eka Anggraini,3 years ago,5 stars,ajar budaya tradisional,1
647,Sri Nurhayanti,2 years ago,5 stars,tempat bagus kraton bagus,1
648,Asmorojati Kridatmaja,5 years ago,5 stars,orang ramah tempat asik tari indah,1
649,Santoso Arm96,4 years ago,5 stars,destinasi wisata waris budaya luar biasa,1
650,Taufik Trisnawan,3 years ago,5 stars,tempat ikonik sejarah kunjung,1
651,EstaPierlexa Shiro,3 years ago,5 stars,tempat sangat bagus banyak orang hebat,1
652,Harya Wirawan,4 years ago,5 stars,suka tempat budaya jawa sungguh,1
653,Fahrul Rosi,5 years ago,5 stars,waris orang jawa tempat rekomendasi kunjung yogyakarta,1
654,Laskar Pamungkas,3 years ago,5 stars,tempat bagus ajar sejarah jogja,1
655,Rollo Tomasi,3 years ago,5 stars,tur dekorasi mewah pandu wisata baik,1
656,Allan Gusten Octesa,5 years ago,5 stars,tempat sejarah bagus kunjung jogja,1
657,Reanaldy Ibrahim MP,4 years ago,5 stars,tempat benar benar indah damai,1
658,Aji Wirahadikusumah,4 years ago,5 stars,klasik elegan penuh sejarah patut tahu,1
659,Christina Rinawati / Maria Damai,3 years ago,5 stars,tempat ajar sejarah yogyakarta indonesia,1
660,La Wella,4 years ago,5 stars,tempat epik rekomendasi,1
661,chandra gunawan,a year ago,5 stars,air panas yesss,0
662,oldest,4 years ago,5 stars,tempat tradisional sangat suka,1
663,Tomi Hendrawan,4 years ago,5 stars,tempat sejarah indah takjub,1
664,Yustian S. Priambodo,5 years ago,5 stars,tempat milik ribu sejarah tradisi budaya,1
665,Yusup Hendriyanto,a year ago,5 stars,tempat bagus kunjung,1
666,Kristanto Prasetyo,10 months ago,5 stars,asia tidak pernah akhir,1
667,nurul anisak,3 years ago,5 stars,salah satu landmark kenal kunjung ada jogja,1
668,Friartianto Donny,3 years ago,5 stars,tempat bagus ajar sejarah indonesia,1
669,Bagus Ferriyanto,3 years ago,5 stars,tempat bagus ajar waris lokal,1
670,Dyah Utari Hastrarini,4 years ago,5 stars,rumah sultan kenal kraton yogyakarta,1
671,Miftah Rahardian Sudirman,5 years ago,5 stars,tempat rekomendasi kunjung yogyakarta tempat,1
672,ardi putra,4 years ago,5 stars,baik anak anak kenal budaya yogya,1
673,Agus Rivai,4 years ago,5 stars,tegun kata kraton raja jawa,1
674,Imam Ma'ruf Fuady,7 years ago,5 stars,tempat ini jadi yogyakarta tetap istimewa selalu istimewa,1
675,Iwan Pirous,6 years ago,5 stars,ajar sejarah raja jawa sini,1
676,Giovani Faustine,11 months ago,5 stars,orang orang sangat ramah,1
677,hugo saptosadewo,4 years ago,5 stars,tempat sejarah tanda ada buah raja kuasa hingga,1
678,Kaidin S,3 years ago,5 stars,tur jalan aleric,1
679,Rooseno Adi,2 years ago,5 stars,tempat sejarah bagus,1
680,Bengt Lundell,4 years ago,5 stars,ada yogja cari tempat,1
681,Rudy Armawan,3 years ago,5 stars,tidak kata jelas hebat,1
682,Isti Q.H,4 years ago,5 stars,jangan lupa unjung tempat ada yogyakarta,1
683,David Rkt,4 years ago,5 stars,tempat bagus unjung waris budaya yogyakarta,1
684,dwi yanto,5 years ago,5 stars,salah satu tempat wisata paling populer yogyakarta,1
685,ery guanteng,5 years ago,5 stars,coba museum kereta pandang lebih baik,1
686,baiq raudah,5 years ago,5 stars,coba guna pandu sangat bantu,1
687,mi'raj wahyu,5 years ago,5 stars,tempat sangat bagus orang orang rendah hati,1
688,Voyage 2 Paradise,4 years ago,5 stars,nilai nilai tradisional lama tegak,0
689,Bagus Chandra S,a year ago,5 stars,pandu wisata ramah,1
690,Ikhvan F. Yudhistira,3 years ago,5 stars,tempat bagus suasana cukup,1
691,muhammad habibi,5 years ago,5 stars,pcale besar yogyakarta,1
692,manoeng tourdriver,3 years ago,5 stars,tuju bagus yogyakarta hari senin libur,1
693,LAGAS SANUR,5 years ago,5 stars,tempat indah libur sama keluarga,1
694,Susan Litaay,3 years ago,5 stars,tempat sejarah datang,1
695,Deki Surahmat,3 years ago,5 stars,tempat bagus tenang sejuk tenang,1
696,Briliana Divani,3 years ago,5 stars,senang tahu bagaimana keluarga sultan hidup,1
697,Moefa Moe'ein (Ahmed Bingo),a year ago,5 stars,tidak pernah sejarah hidup,1
698,Mika S. Rahwono,5 years ago,5 stars,kastil indah bangun,1
699,setya amrih Prasaja,3 years ago,5 stars,kraton raja jawa megah takjub,1
700,Umi Syarifah,3 years ago,5 stars,waris sejarah kraton bagus,1
701,Gregorius Gagat Handoyo (gathan),4 years ago,5 stars,tempat bagus ajar budaya yogya,1
702,Ardo Artito Martanto,6 years ago,5 stars,tempat sejarah wajib kunjung datang jogja,1
703,Heldy Vincent,5 years ago,5 stars,arsitektur bagus tempat indah,1
704,Tantowi Jauhary,4 years ago,5 stars,kota takjub budaya alam jawa,1
705,Emmanuel Kurniawan,5 years ago,5 stars,tempat paling penting jawa pernah,1
706,Madina's Place,3 years ago,5 stars,dingin pandu fasih bahasa inggris,1
707,Bible Study,3 years ago,5 stars,hari libur nasional kraton tutup,0
708,Antin Mailani,5 years ago,5 stars,salah satu tuju wisata baik yogyakarta,1
709,hendy nugroho,7 years ago,5 stars,orang jawa aku suka yogyakarta,1
710,Krishna Thurai,3 years ago,5 stars,tempat sejarah hindu budha jawa masa lalu kratonnya,1
711,Shans Rahayu,4 years ago,5 stars,tempat bagus sejarah,1
712,Andrias Warsito,4 years ago,5 stars,tempat wisata tuju bagus,1
713,Ophan ID,4 years ago,5 stars,salah satu kraton raja sekarang,1
714,Serenade Miolo,5 years ago,5 stars,tempat sejarah guna upacara budaya,1
715,Iriadi Istanto,4 years ago,5 stars,tempat bagus paham sejarah yogyakarta,1
716,Fran,a year ago,5 stars,tempat sejarah antik,1
717,Ardy Putra,4 years ago,5 stars,rumah epik sultan kraton indah,1
718,Didi Lee,3 years ago,5 stars,tempat bagus ajar budaya,1
719,Bagus Sura,3 years ago,5 stars,tempat rekomendasi kunjung yogyakarta,1
720,R Simanjuntak,4 years ago,5 stars,fantastic full memorabilia of the yogyakarta sultan,1
721,Putu Ayu Dinda Paramita,4 years ago,5 stars,tempat wajib kunjung kunjung yogyakarta,1
722,Saniyem Niyem,3 years ago,5 stars,tempat sangat bagus,1
723,Rema Risdianto,4 years ago,5 stars,tempat bagus tahu sejarah kraton yogyakarta,1
724,JPWoRKZ RC,4 years ago,5 stars,tahu sejarah yogyakarta,1
725,Bagus Sulistiono,4 years ago,5 stars,tempat tinggal raja yogyakarta sultan rupa simbol yogyakarta,1
726,semerah ruby,3 years ago,5 stars,tidak apa apa,1
727,Ahmad Fauzan,5 years ago,5 stars,tempat bagus penuh sejarah filosofi,1
728,widodo dwiyono,4 years ago,5 stars,pandang jawa hampir sini,1
729,Araminta Shittadevy,3 years ago,5 stars,tempat paling tenang kunjung,1
730,Yulia Susanti Sanjaya,4 years ago,5 stars,kraton agung penuh sejarah yogyakarta,1
731,Guide JJ,3 years ago,5 stars,salah satu kota tradisional sejati indonesia,1
732,Taufik H.,5 years ago,5 stars,kraton sangat sangat keren,1
733,Dwi Adhi,2 years ago,5 stars,pandu lokal sangat ramah,1
734,Iga Maharani,4 years ago,5 stars,selalu rasa positif damai sini,1
735,Miftahul Habib,7 years ago,5 stars,jangan lupa ingat jam tutup,0
736,Hermawan N. Imsya Setyoko,6 years ago,5 stars,tempat bagus ajar sejarah yogyakarta,1
737,Zahid Husaini,5 years ago,5 stars,tempat milik orang orang sangat baik,1
738,Rudy S,5 years ago,5 stars,tempat bagus bangun sejarah,1
739,Khoirun Nisa,5 years ago,5 stars,tempat bagus tahu sejarah yogyakarta,1
740,Evi Nurcahyani,3 years ago,5 stars,tempat tepat ajar sejarah yogyakarta,1
741,Wing Wahyu Winarno,5 years ago,5 stars,salah satu bangun paling ikonik yogyakarta,1
742,Katarina Embula,5 years ago,5 stars,buka umum pagi hingga jam siang,1
743,Fariq Warman,3 years ago,5 stars,salah satu paling tonjol jawa tengah,1
744,Virka Melita,a year ago,5 stars,tempat bagus kunjung,1
745,Sutikno Gresik,5 years ago,5 stars,masjid tua besar sejarah yogyakarta,1
746,Warni Warni01,3 years ago,5 stars,tempat bagus ajar sejarah,1
747,andik hariyanto,5 years ago,5 stars,sebut kraton tempat paling kenal yogyakarta,1
748,Adnan Farizhi,5 years ago,5 stars,desain masjid minimal mutlak,1
749,Kristia Sigilipu,3 years ago,5 stars,tempat bagus ajar budaya,1
750,User 8769,4 years ago,5 stars,bahan bakar indah seni tradisional tanah jawa,1
751,Nurochman,4 years ago,5 stars,tempat sejarah bagus,1
752,Tito Pandu Brahmanto,5 years ago,5 stars,pergi yogyakarta kamu datang sini,1
753,Diza Tanzira,3 years ago,5 stars,aku tinggal hati yogyakarta,1
754,Aya Journey,4 years ago,5 stars,tempat bagus ajar sejarah yogyakarta,1
755,Niniek Niniek,11 months ago,5 stars,tempat sejarah goog,1
756,febby lst,5 years ago,5 stars,ajar sejarah lokal luar biasa,1
757,Ida Marlaini,4 years ago,5 stars,tempat bagus tempat sejarah,1
758,kiki ekiawan,4 years ago,5 stars,sangat tradisional kaya budaya,1
759,Kriswandi Budiharto,6 years ago,5 stars,tempat sejarah bagus staf ramah,1
760,Legawa Eko Putra,4 years ago,5 stars,tempat bagus sabtu malam,1
761,Erik Ferdiyanto,3 years ago,5 stars,banyak alam dapat sini,1
762,Wawan Andriyanto,a year ago,5 stars,tempat sangat sejarah,1
763,DCS-2130 DLINK,4 years ago,5 stars,kraton sultan sangat tarik,1
764,Sunny Right,3 years ago,5 stars,sungguh kesan lihat kraton,1
765,My dream -,5 years ago,5 stars,tempat indah tahu sejarah yogyakarta,1
766,Didik Firmanto,5 years ago,5 stars,tempat eksotis ajar tradisional,1
767,Oolie Hermudia,5 years ago,5 stars,unjung tempat kali tidak pernah kecewa,1
768,Teodorus Andryan Gunawan,7 years ago,5 stars,sangat suka tempat malam hari,1
769,Feri Prihantoro,4 years ago,5 stars,tempat bagus ajar sejarah,1
770,Dian Purnama,3 years ago,5 stars,sangat ramai hari raya,0
771,Eddy Rachmat,3 years ago,5 stars,selalu jadi tempat wajib kunjung unjung jogja,1
772,Pram Iwan,4 years ago,5 stars,wajib unjung tempat bila datang yogyakarta,1
773,Hestin Nurindah,5 years ago,5 stars,buah bangun sejarah kandung mistik,1
774,Neutron Batang,3 years ago,5 stars,nilai waris paling tinggi,1
775,Triy Maximum,4 years ago,5 stars,waris nasional abad modern,1
776,KK J,3 years ago,5 stars,kraton megah aktif,1
777,Willy D C,3 years ago,5 stars,rasa hantu kuat,1
778,Frairelly,3 years ago,5 stars,tempat kagum malam tiba,1
779,Arga Krisna,3 years ago,5 stars,tempat sejarah bagus,1
780,Klemens Pramudita,4 years ago,5 stars,alam luar biasa,1
781,Nusaibah,4 years ago,5 stars,tempat sejarah yogyakarta bagus,1
782,yuda mardiansyah,a year ago,5 stars,jangan lupa sejarah,1
783,andre yuniarto,3 years ago,5 stars,salah satu waris baik indonesia,1
784,AB07 KARPET,4 years ago,5 stars,topobisu muharram h,1
785,Teunes on Vacation,4 years ago,5 stars,salah satu kraton indah jawa tengah,1
786,AWBayu Aji,5 years ago,5 stars,orang orang baik tempat tarik,1
787,Ezar Dini Hamdani,3 years ago,5 stars,ambil beberapa foto tempat latar belakang,1
788,iwang yudita,3 years ago,5 stars,orang orang luar biasa,1
789,Suzanti Rizky Handayaningtyas,4 years ago,5 stars,ajar budaya tradisional jawa,1
790,Nika Jayamaya,6 years ago,5 stars,tempat indah umat islam,1
791,Alfin Chang,5 years ago,5 stars,kraton bagus tinggal pulau jawa,1
792,Eko Priyanto,4 years ago,5 stars,tempat waris bagus,1
793,Daiyana Gilang,4 years ago,5 stars,tempat bagus tahu budaya yogyakarta,1
794,Herlim Astuti,6 years ago,5 stars,tempat sejarah bagus,1
795,Kemal Mirza,7 years ago,5 stars,tempat sangat bagus,1
796,Peter Gibson,4 years ago,5 stars,tari judi luar biasa,1
797,Ronni Widyantoro,5 years ago,5 stars,selalu suka tempat damai,1
798,Abillicious Tube,8 years ago,5 stars,kraton takjub dunia,1
799,Alexis Wicaksono,6 years ago,5 stars,tempat sejarah pelihara baik,1
800,Ricky Mahendra,4 years ago,5 stars,salah satu tempat wajib datang ada jogja,1
801,Sate Ratu,6 years ago,5 stars,tempat wajib kunjung ada yogyakarta,1
802,Soleka Rahayu,4 years ago,5 stars,potong budaya tradisional jawa,1
803,Cangkir Beling,4 years ago,5 stars,buah bangun ikonik jantung kota yogyakarta,1
804,nicken fitriany,4 years ago,5 stars,tempat bagus nongkrong,1
805,Lin N,3 years ago,5 stars,kraton sejarah indah yogyakarta,1
806,Christianus Arie Wisnu Wijaya,5 years ago,5 stars,wajib kunjung ada yogyakarta,1
807,Grace Putri Aria,5 years ago,5 stars,satu tempat wajib kunjung jogja,1
808,Harvin Thedeolin Finsen,5 years ago,5 stars,tempat bagus kunjung,1
809,Shannon Putnam,5 years ago,5 stars,rasa kuat sejarah takjub,1
810,Efendi S,5 years ago,5 stars,ajar sejarah raja jawa masyarakat,1
811,Rizal Aditya,4 years ago,5 stars,tempat sejarah indah,1
812,Shandy Syamsurizal,2 years ago,5 stars,waris budaya indonesia,1
813,tutut dya,3 years ago,5 stars,kraton sejarah bagus,1
814,Rainhard Fernando,6 years ago,5 stars,kraton sejarah bagus,1
815,Liz Theurer,4 years ago,5 stars,tempat bagus kunjung,1
816,YGW Channel,4 years ago,5 stars,tempat wajib kunjung wisatawan,1
817,H R. Sindumurti,5 years ago,5 stars,kraton islam legendaris indah,1
818,ogie yomi,5 years ago,5 stars,budaya luar biasa orang orang,1
819,69 Percent Arabica,5 years ago,5 stars,desain sejarah elegan indah,1
820,Hengky Irawan Moelyo,2 years ago,5 stars,ajar beberapa sejarah,1
821,Ermy Ardhyanti,5 years ago,5 stars,sangat syukur ada sini,1
822,Rizky Arif,5 years ago,5 stars,rumah raja sangat tradisional,1
823,Dwinner,3 years ago,5 stars,asli sejak beberapa dekade,1
824,Cosi Pilasto,9 years ago,5 stars,kraton bagus suka,1
825,Mochamad Dahlan,2 years ago,5 stars,amat sejarah jawa,1
826,Isabela Diana,3 years ago,5 stars,salah satu ikon yogya wajib kunjung,1
827,Mohamad Darien,5 years ago,5 stars,tidak banyak kata tempat sejarah mungkin,1
828,Heru Setiyanto,4 years ago,5 stars,wajib kesini kalau jogja,1
829,Deny Cahyawati,4 years ago,5 stars,simbol yogyakarta tempat sejarah,1
830,iswani anwar,4 years ago,5 stars,kraton bagus sejarah,1
831,Sulistyo Agustinus,3 years ago,5 stars,tempat bagus kunjung yogya,1
832,TUMIRIN ARIYOABIMANYU,7 years ago,5 stars,selamat pulang teras,0
833,Ferdyansyah Karnain,5 years ago,5 stars,satu satu monarki indonesia,1
834,Robert Yuliadi,4 years ago,5 stars,tempat sejarah bagus,1
835,Singgih Yuntoto,6 years ago,5 stars,buah benteng sejarah sultan yogyakarta,1
836,Lily El Ferawati,5 years ago,5 stars,kunjung ada jogja,1
837,andre sinung,3 years ago,5 stars,bangun sejarah luar biasa,1
838,Adi Wardoyo,5 years ago,5 stars,air mancur budaya,1
839,michael gandareta,4 years ago,5 stars,objek wisata bagus,1
840,Bing,5 years ago,5 stars,banyak banget spot instagramable sini,1
841,Aria Dingga Prehat Dhany,6 years ago,5 stars,ajar tempat sejarah yogyakarta,1
842,Wahyu Archpedia,3 years ago,5 stars,budaya indonesia memang indah,1
843,Theresia Evalina,5 years ago,5 stars,semua yogyakarta bagus sekali,1
844,有難demo,5 years ago,5 stars,tempat wajib lihat ada jogja,1
845,Syahrizal Musa,5 years ago,5 stars,tempat tarik kunjung,1
846,laily bagus nugroho,4 years ago,5 stars,sangat suka tempat,1
847,raden sopari,4 years ago,5 stars,kraton sangat indah,1
848,yashinta aulia,3 years ago,5 stars,tempat bagus kunjung,1
849,Dr. Amit Badola,3 years ago,5 stars,tidak suka tempat,1
850,raiaa yu,5 years ago,5 stars,tempat buat merinding,1
851,Afiyah Kamila,7 years ago,5 stars,tempat baik tidak pernah,1
852,Fardy Septiawan,5 years ago,5 stars,tempat sejarah simbol yogyakarta,1
853,Ficky Jhon,3 years ago,5 stars,sangat bagus sejarah,1
854,"Ika Yuanita Agustiningsih, S.Pd.",4 years ago,5 stars,tempat bagus kunjung,1
855,Aldino Fian Utama,5 years ago,5 stars,lihat indah raja jawa yogyakarta,1
856,Dinda Octavianti,4 years ago,5 stars,tuju wisata bagus,1
857,Bryan Bimantoro,6 years ago,5 stars,damai murni asli jawa,1
858,Tegas Gagas Impian P Noviardhana,3 years ago,5 stars,cocok touring jogja,1
859,boedwi brontosantoso,3 years ago,5 stars,pusat budaya yogyakarta indah,1
860,Gadget Kita,5 years ago,5 stars,wilayah khusus sebut djogdja,1
861,suhaendi forlead,5 years ago,5 stars,budaya makin keren,1
862,TC T,4 months ago,1 star,tiket jangkau sama sekali tidak padan tarik sejarah sultan pergi lihat,0
863,Jenae Lien,5 years ago,1 star,bukan museum mewah patut kunjung ada kawasan yogya lihat benda benda sejarah tahun sultan tinggal sini bukan tempat bagus ambil foto tempat bagus jalan jalan banyak,1
