,name,duration,rating,review,sentimen
689,Rollo Tomasi,3 years ago,5 stars,tur dekorasi mewah pandu wisata baik,1
690,Allan Gusten Octesa,5 years ago,5 stars,tempat sejarah bagus kunjung jogja,1
691,Wanda Haris Setiawan,3 years ago,5 stars,tempat bagus ajar sejarah yogyakarta raja,1
692,Reanaldy Ibrahim MP,4 years ago,5 stars,tempat benar benar indah damai,1
693,Aji Wirahadikusumah,4 years ago,5 stars,klasik elegan penuh sejarah layak tahu,1
694,Christina Rinawati / Maria Damai,3 years ago,5 stars,tempat ajar sejarah yogyakarta indonesia,1
695,La Wella,4 years ago,5 stars,tempat epik rekomendasi,1
696,chandra gunawan,a year ago,5 stars,air panas yess,0
697,oldest,4 years ago,5 stars,tempat tradisional sangat cinta,1
698,Tomi Hendrawan,4 years ago,5 stars,tempat sejarah indah takjub,1
699,Friartianto Donny,4 years ago,5 stars,tempat bagus ajar sejarah indonesia,1
700,Bagus Ferriyanto,3 years ago,5 stars,tempat bagus ajar waris lokal,1
701,Muhammad Fadhil Amin,5 years ago,5 stars,tempat sejarah yogyakarta,1
702,Dyah Utari Hastrarini,4 years ago,5 stars,rumah sultan kenal kraton yogyakarta,1
703,Miftah Rahardian Sudirman,5 years ago,5 stars,tempat rekomendasi kunjung yogyakarta tempat,1
704,ardi putra,4 years ago,5 stars,bagus anak kenal budaya yogya,1
705,Agus Rivai,4 years ago,5 stars,cengang kata kraton raja jawanya,1
706,Imam Ma'ruf Fuady,7 years ago,5 stars,tempat buat yogyakarta tetap istimewa selalu istimewa,1
707,Iwan Pirous,6 years ago,5 stars,ajar sejarah raja jawa sini,1
708,hugo saptosadewo,4 years ago,5 stars,tempat sejarah tanda ada buah raja kuasa hingga,1
709,Kaidin S,3 years ago,5 stars,aleric tour travel,1
710,Bengt Lundell,4 years ago,5 stars,ada sana yogja lihat tempat,1
711,Rudy Armawan,4 years ago,5 stars,kata jelas hebat,1
712,Yusup Hendriyanto,a year ago,5 stars,tempat bagus kunjung,1
713,Isti Q.H,4 years ago,5 stars,jangan lupa unjung tempat ada yogyakarta,1
714,David Rkt,4 years ago,5 stars,tempat bagus unjung waris yogyakarta,1
715,Kristanto Prasetyo,11 months ago,5 stars,asia pernah akhir,1
716,nurul anisak,3 years ago,5 stars,salah satu landmark kenal kunjung ada jogja,1
717,dwi yanto,5 years ago,5 stars,salah satu tempat wisata paling populer yogyakarta,1
718,aswoto subandoro,3 years ago,5 stars,kraton yogyakarta kraton agung,1
719,ery guanteng,5 years ago,5 stars,coba museum kereta tampil lebih baik,1
720,baiq raudah,5 years ago,5 stars,coba guna pandu sangat bantu,1
721,mi'raj wahyu,5 years ago,5 stars,tempat sangat bagus orang orang rendah hati,1
722,Voyage 2 Paradise,4 years ago,5 stars,nilai nilai tradisional lama laku,1
723,Ikhvan F. Yudhistira,3 years ago,5 stars,tempat bagus suasana tenang,1
724,muhammad habibi,5 years ago,5 stars,pcale besar yogyakarta,1
725,manoeng tourdriver,3 years ago,5 stars,tuju baik yogyakarta hari senin libur,1
726,Serenade Miolo,5 years ago,5 stars,tempat sejarah guna upacara budaya,1
727,LAGAS SANUR,5 years ago,5 stars,tempat indah libur sama keluarga,1
728,Deki Surahmat,3 years ago,5 stars,tempat bagus tenang sejuk tenang,1
729,Briliana Divani,3 years ago,5 stars,senang tahu bagaimana keluarga sultan hidup,1
730,Caramel Macchiato,9 months ago,5 stars,tempat luar biasa,1
731,Bagas Lilik Iryanto,4 years ago,5 stars,alam luar biasa,1
732,Mika S. Rahwono,5 years ago,5 stars,kastil indah bangun,1
733,Bagus Chandra S,a year ago,5 stars,pandu wisata ramah,1
734,Umi Syarifah,3 years ago,5 stars,waris kraton sejarah bagus,1
735,Gregorius Gagat Handoyo (gathan),5 years ago,5 stars,tempat bagus ajar budaya yogya,1
736,Muhammad Wildani,5 years ago,5 stars,penuh sejarah v,1
737,Ardo Artito Martanto,6 years ago,5 stars,tempat sejarah wajib kunjung datang jogja,1
738,Heldy Vincent,5 years ago,5 stars,arsitektur hebat tempat indah,1
739,Tantowi Jauhary,4 years ago,5 stars,kota takjub budaya alam jawa,1
740,Emmanuel Kurniawan,5 years ago,5 stars,tempat penting jawa,1
741,Madina's Place,3 years ago,5 stars,dingin pandu fasih bahasa inggris,1
742,Bible Study,3 years ago,5 stars,hari libur nasional kraton tutup,1
743,Antin Mailani,5 years ago,5 stars,salah satu tuju wisata baik yogyakarta,1
744,hendy nugroho,7 years ago,5 stars,orang jawa cinta yogyakarta,1
745,Giovani Faustine,11 months ago,5 stars,orang orang sangat ramah,1
746,Krishna Thurai,3 years ago,5 stars,buah tempat sejarah masa lalu hindu buddha jawa kraton,1
747,Shans Rahayu,4 years ago,5 stars,tempat bagus sejarah,1
748,Andrias Warsito,4 years ago,5 stars,tempat wisata tuju bagus,1
749,Ophan ID,4 years ago,5 stars,salah satu royal palace sekarang day,1
750,Iriadi Istanto,4 years ago,5 stars,tempat bagus paham sejarah yogyakarta,1
751,Ardy Putra,4 years ago,5 stars,rumah epik sultan kraton indah,1
752,Didi Lee,3 years ago,5 stars,tempat bagus ajar budaya,1
753,Bagus Sura,3 years ago,5 stars,tempat rekomendasi kunjung ada yogyakarta,1
754,R Simanjuntak,4 years ago,5 stars,fantastic full memorabilia of the yogyakarta sultan,1
755,Moefa Moe'ein (Ahmed Bingo),a year ago,5 stars,pernah riwayat hidup,1
756,mohamad firdaus,4 years ago,5 stars,sejarah kraton sultan,1
757,Putu Ayu Dinda Paramita,4 years ago,5 stars,tempat wajib kunjung unjung yogyakarta,1
758,Saniyem Niyem,4 years ago,5 stars,tempat sangat bagus,1
759,JPWoRKZ RC,4 years ago,5 stars,tahu sejarah yogyakarta,1
760,Bagus Sulistiono,4 years ago,5 stars,tempat tinggal raja yogyakarta sultan rupa simbol yogyakarta,1
761,Ahmad Fauzan,5 years ago,5 stars,tempat bagus penuh sejarah filosofi,1
762,widodo dwiyono,4 years ago,5 stars,pandang jawa hampir sini,1
763,Araminta Shittadevy,3 years ago,5 stars,tempat paling sepi kunjung,1
764,Guide JJ,4 years ago,5 stars,salah satu kota tradisional asli indonesia,1
765,Taufik H.,5 years ago,5 stars,kraton sangat sangat keren,1
766,Fran,2 years ago,5 stars,tempat sejarah antik,1
767,Iga Maharani,4 years ago,5 stars,selalu rasa positif damai sini,1
768,Miftahul Habib,7 years ago,5 stars,jangan lupa ingat jam tutup,1
769,Hermawan N. Imsya Setyoko,6 years ago,5 stars,tempat bagus ajar sejarah yogyakarta,1
770,Zahid Husaini,5 years ago,5 stars,tempat milik orang orang sangat baik,1
771,Rudy S,5 years ago,5 stars,tempat bangun sejarah bagus,1
772,Yulia Susanti Sanjaya,4 years ago,5 stars,kraton agung penuh sejarah yogyakarta,1
773,Khoirun Nisa,5 years ago,5 stars,tempat bagus tahu sejarah yogyakarta,1
774,Evi Nurcahyani,3 years ago,5 stars,tempat tepat ajar sejarah yogyakarta,1
775,Wing Wahyu Winarno,5 years ago,5 stars,salah satu bangun paling ikonik yogyakarta,1
776,Katarina Embula,5 years ago,5 stars,buka umum pagi jam siang,1
777,Fariq Warman,3 years ago,5 stars,salah satu paling sorot tengah jawa,1
778,Virka Melita,2 years ago,5 stars,tempat bagus kunjung,1
779,Sutikno Gresik,5 years ago,5 stars,masjid tua besar sejarah yogyakarta,1
780,Warni Warni01,3 years ago,5 stars,tempat bagus ajar sejarah,1
781,iwang yudita,3 years ago,5 stars,orang orang luar biasa,1
782,rosyidul fikri,4 years ago,5 stars,situs waris jawa,1
783,andik hariyanto,5 years ago,5 stars,sebut kraton tempat paling kenal yogyakarta,1
784,Adnan Farizhi,5 years ago,5 stars,desain masjid minimal mutlak,1
785,Kristia Sigilipu,3 years ago,5 stars,tempat bagus ajar budaya,1
786,User 8769,4 years ago,5 stars,bahan bakar cantik seni tradisional tanah jawa,1
787,Triy Maximum,4 years ago,5 stars,waris nasional abad modern,1
788,Nurochman,4 years ago,5 stars,tempat sejarah bagus,1
789,Tito Pandu Brahmanto,5 years ago,5 stars,yogyakarta datang sini,1
790,Diza Tanzira,3 years ago,5 stars,tinggal hati yogyakarta,1
791,febby lst,5 years ago,5 stars,ajar sejarah lokal luar biasa,1
792,Ida Marlaini,4 years ago,5 stars,tempat bagus tempat sejarah,1
793,kiki ekiawan,4 years ago,5 stars,sangat tradisional kaya budaya,1
794,Kriswandi Budiharto,6 years ago,5 stars,tempat sejarah bagus staf ramah,1
795,Legawa Eko Putra,4 years ago,5 stars,tempat bagus sabtu malam,1
796,KK J,3 years ago,5 stars,kraton megah aktif,1
797,Erik Ferdiyanto,3 years ago,5 stars,banyak alam dapat sini,1
798,Wawan Andriyanto,2 years ago,5 stars,tempat sangat sejarah,1
799,DCS-2130 DLINK,4 years ago,5 stars,kraton sultan sangat tarik,1
800,Sunny Right,3 years ago,5 stars,sangat kesan lihat kraton,1
801,Didik Firmanto,5 years ago,5 stars,tempat eksotis ajar tradisional,1
802,Oolie Hermudia,5 years ago,5 stars,unjung tempat kali pernah kecewa,1
803,Teodorus Andryan Gunawan,7 years ago,5 stars,sangat suka tempat malam hari,1
804,Feri Prihantoro,4 years ago,5 stars,tempat bagus ajar sejarah,1
805,Dian Purnama,4 years ago,5 stars,sangat ramai libur,0
806,Eddy Rachmat,3 years ago,5 stars,selalu jadi tempat kunjung unjung jogja,1
807,Niniek Niniek,a year ago,5 stars,tempat sejarah goog,1
808,Aya Journey,4 years ago,5 stars,tempat bagus ajar sejarah yogyakarta,1
809,Pram Iwan,4 years ago,5 stars,unjung tempat datang yogyakarta,1
810,Abillicious Tube,8 years ago,5 stars,kraton takjub dunia,1
811,Hestin Nurindah,5 years ago,5 stars,buah bangun sejarah milik mistik dalam,1
812,Neutron Batang,3 years ago,5 stars,nilai waris paling tinggi,1
813,Willy D C,3 years ago,5 stars,asa hantu kuat,1
814,Frairelly,3 years ago,5 stars,tempat luar biasa malam tiba,1
815,Arga Krisna,3 years ago,5 stars,tempat sejarah bagus,1
816,Nusaibah,4 years ago,5 stars,tempat sejarah yogyakarta bagus,1
817,yuda mardiansyah,a year ago,5 stars,jangan lupa sejarah,1
818,andre yuniarto,3 years ago,5 stars,salah satu waris baik indonesia,1
819,My dream -,5 years ago,5 stars,tempat indah tahu sejarah yogyakarta,1
820,AB07 KARPET,4 years ago,5 stars,topobisu muharram h,1
821,Teunes on Vacation,4 years ago,5 stars,salah satu kraton indah jawa tengah,1
822,AWBayu Aji,5 years ago,5 stars,orang orang baik tempat tarik,1
823,Ezar Dini Hamdani,3 years ago,5 stars,ambil beberapa foto tempat latar belakang,1
824,69 Percent Arabica,5 years ago,5 stars,sejarah elegan desain indah,1
825,Suzanti Rizky Handayaningtyas,4 years ago,5 stars,ajar budaya tradisional jawa,1
826,Nika Jayamaya,6 years ago,5 stars,tempat paling indah muslim,1
827,H R. Sindumurti,5 years ago,5 stars,kraton islam legendaris indah,1
828,Alfin Chang,5 years ago,5 stars,tinggal kraton bagus jawa,1
829,Eko Priyanto,4 years ago,5 stars,tempat waris bagus,1
830,Herlim Astuti,6 years ago,5 stars,tempat sejarah bagus,1
831,Kemal Mirza,8 years ago,5 stars,tempat sangat bagus,1
832,Peter Gibson,4 years ago,5 stars,tari gambelen luar biasa,1
833,Ronni Widyantoro,5 years ago,5 stars,selalu suka tempat damai,1
834,Alexis Wicaksono,6 years ago,5 stars,tempat sejarah pelihara baik,1
835,Ricky Mahendra,4 years ago,5 stars,salah satu tempat kunjung ada jogja,1
836,Sate Ratu,6 years ago,5 stars,tempat wajib kunjung ada yogyakarta,1
837,Soleka Rahayu,4 years ago,5 stars,potong budaya tradisional jawa,1
838,Cangkir Beling,4 years ago,5 stars,buah bangun ikonik jantung kota yogyakarta,1
839,nicken fitriany,4 years ago,5 stars,tempat bagus hang out,1
840,Lin N,3 years ago,5 stars,kraton sejarah indah yogyakarta,1
841,Christianus Arie Wisnu Wijaya,5 years ago,5 stars,kunjung ada yogyakarta,1
842,Grace Putri Aria,5 years ago,5 stars,satu tempat wajib kunjung jogja,1
843,Harvin Thedeolin Finsen,5 years ago,5 stars,tempat bagus kunjung,1
844,Shannon Putnam,5 years ago,5 stars,rasa kuat sejarah takjub,1
845,Efendi Kurniawan,5 years ago,5 stars,ajar sejarah raja jawa ppl,1
846,Rizal Aditya,4 years ago,5 stars,tempat sejarah indah,1
847,Daiyana Gilang,5 years ago,5 stars,tempat bagus tahu budaya yogyakarta,1
848,tutut dya,3 years ago,5 stars,kraton sejarah bagus,1
849,Rainhard Fernando,6 years ago,5 stars,kraton sejarah bagus,1
850,Liz Theurer,5 years ago,5 stars,tempat bagus kunjung,1
851,YGW Channel,4 years ago,5 stars,tempat kunjung turis,1
852,ogie yomi,5 years ago,5 stars,budaya luar biasa poeple,1
853,andre sinung,3 years ago,5 stars,bangun sejarah luar biasa,1
854,Hengky Irawan Moelyo,2 years ago,5 stars,ajar beberapa sejarah,1
855,Ermy Ardhyanti,5 years ago,5 stars,sangat syukur ada sini,1
856,Rizky Arif,5 years ago,5 stars,rumah raja sangat tradisional,1
857,Dwinner,3 years ago,5 stars,asli sejak beberapa dekade,1
858,Cosi Pilasto,9 years ago,5 stars,kraton bagus suka,1
859,Mochamad Dahlan,2 years ago,5 stars,amat sejarah java,1
860,Mohamad Darien,5 years ago,5 stars,banyak kata tempat sejarah mungkin,1
861,Heru Setiyanto,4 years ago,5 stars,kesini kalau jogja,1
862,Deny Cahyawati,4 years ago,5 stars,simbol yogyakarta tempat sejarah,1
863,iswani anwar,4 years ago,5 stars,kraton bagus sejarah,1
864,Sulistyo Agustinus,3 years ago,5 stars,tempat bagus kunjung yogya,1
865,TUMIRIN ARIYOABIMANYU,7 years ago,5 stars,teras rumah bahagia,1
866,Shandy Syamsurizal,2 years ago,5 stars,waris budaya indonesia,1
867,Ferdyansyah Karnain,5 years ago,5 stars,satu satu monarki indonesia,1
868,Robert Yuliadi,4 years ago,5 stars,tempat sejarah bagus,1
869,steven setiawan,3 years ago,5 stars,tempat bagus tambah tahu,1
870,Singgih Yuntoto,6 years ago,5 stars,buah benteng sejarah sultan yogyakarta,1
871,Lily El Ferawati,5 years ago,5 stars,kunjung ada jogja,1
872,Adi Wardoyo,5 years ago,5 stars,air mancur budaya,1
873,Isabela Diana,3 years ago,5 stars,salah satu yogya unjung ikon,1
874,Bing,5 years ago,5 stars,banyak spot instagramable sini,1
875,Aria Dingga Prehat Dhany,6 years ago,5 stars,ajar tempat sejarah yogyakarta,1
876,Wahyu Archpedia,3 years ago,5 stars,budaya indonesia indah,1
877,Theresia Evalina,5 years ago,5 stars,semua yogyakarta bagus banget,1
878,有難demo,5 years ago,5 stars,tempat lihat ada jogja,1
879,Syahrizal Musa,5 years ago,5 stars,tempat tarik kunjung,1
880,laily bagus nugroho,5 years ago,5 stars,sangat suka tempat,1
881,raden sopari,4 years ago,5 stars,kraton sangat indah,1
882,yashinta aulia,4 years ago,5 stars,tempat bagus kunjung,1
883,raiaa yu,5 years ago,5 stars,tempat buat merinding,1
884,Afiyah Kamila,7 years ago,5 stars,tempat baik pernah,1
885,Fardy Septiawan,5 years ago,5 stars,tempat sejarah simbol yogyakarta,1
886,Nia Lestari,5 years ago,5 stars,kraton sultan tempat bagus,1
887,Ficky Jhon,3 years ago,5 stars,sangat bagus sejarah,1
888,"Ika Yuanita Agustiningsih, S.Pd.",4 years ago,5 stars,tempat bagus kunjung,1
889,Aldino Fian Utama,5 years ago,5 stars,lihat indah raja jawa yogyakarta,1
890,Dinda Octavianti,4 years ago,5 stars,destinasi wisata bagus,1
891,Bryan Bimantoro,6 years ago,5 stars,damai murni asli jawa,1
892,Tegas Gagas Impian P Noviardhana,3 years ago,5 stars,cocok touring jogja,1
893,Gadget Kita,5 years ago,5 stars,panggil teritori khusus djogdja,1
894,suhaendi forlead,5 years ago,5 stars,budaya makin keren,1
895,hendri setiawan,5 years ago,5 stars,bijaksana historia luar,1
896,Peter Munasinghe,4 years ago,5 stars,salah satu tempat tarik yogyakarta,1
897,Doktor Ramon Nadres,5 years ago,5 stars,tempat sejarah tarik,1
898,azreenaz zabil,4 years ago,5 stars,tempat bagus kunjung,1
899,Joseph Janik Miller,3 years ago,5 stars,sultan tinggal sana,1
900,Miu Gila,3 years ago,5 stars,pintu masuk damai murah,1
901,muhamad ikhsan utama,5 years ago,5 stars,tempat luar biasa sejarah,1
902,ユングマンJungman,4 years ago,5 stars,sini semayam sultan yogyakarta,1
903,Swastedy Prasetyo,5 years ago,5 stars,tempat bagus kunjung,1
904,Pradana Boy,3 years ago,5 stars,sangat sejarah suka,1
905,Md Khairi,4 years ago,5 stars,tempat bagus kunjung,1
906,Milky. cake,5 years ago,5 stars,waris besar indonesia,1
907,mariana hasbie,5 years ago,5 stars,sangat tradisional tentu,1
908,RA Putra,5 years ago,5 stars,senang lihat sejarah,1
909,Indra Sukiman,3 years ago,5 stars,bagus ajar sejarah,1
910,deddyaa 0208,3 years ago,5 stars,aset waris bagus,1
911,boedwi brontosantoso,3 years ago,5 stars,pusat budaya yogyakarta indah,1
912,Hilman Nur Faizi,6 years ago,5 stars,benar benar kagum,1
913,Hari Wibowo,4 years ago,5 stars,tempat sejarah layan profesional,1
914,Amal Khan,5 years ago,5 stars,salah satu tempat bagus yogya,1
915,Share sp,4 years ago,5 stars,kraton bagus bagus,1
916,yani hassan,3 years ago,5 stars,tempat sangat sejarah,1
917,Korynsan Chai,4 years ago,5 stars,tempat bagus kunjung,1
918,Rayen Raiden,5 years ago,5 stars,selalu suka getar,1
919,Sri Wahyu,5 years ago,5 stars,tampil tari tradisional,1
920,Sutantyo Wibowo,4 years ago,5 stars,tempat ajar sultan yogyakarta,1
921,elba damhuri,5 years ago,5 stars,tempat bagus santa,1
922,Taufik Putra,6 years ago,5 stars,kraton luar biasa,1
923,emanuel ngulandoro,5 years ago,5 stars,ikon yogyakarta wajib kunjung,1
924,Danish Rizal,4 years ago,5 stars,tempat sangat gemas,1
925,Asari Asari,3 years ago,5 stars,tempat rekomendasi didik,1
926,노영태,3 years ago,5 stars,kraton raja tarik,1
927,Jackie Matondang,2 years ago,5 stars,ramah pandu wisata,1
928,lindra nur khanifah,4 years ago,5 stars,waris baik pernah,1
929,Dewi Kartini,3 years ago,5 stars,beberapa tempat favorit jogjaa,1
930,Alex geo,5 years ago,5 stars,selalu ulang kunjung,1
931,Paul jean marc,5 years ago,5 stars,tempat luar biasa matahari benam,1
932,Gatho Malioboro,5 years ago,5 stars,kraton baik indonesia,1
933,rudi Gunawan,5 years ago,5 stars,tempat bagus orang baik,1
934,Ratmono Ratmansunu,3 years ago,5 stars,waris jawa lihat,1
935,Hendry kartiko,4 years ago,5 stars,tempat bagus sejarah luar biasa,1
936,Iqbal Hanif Anggita,3 years ago,5 stars,beberapa getar budaya jadi,1
937,Nuke Wikan,5 years ago,5 stars,destinasi wisata rekomendasi,1
938,Hamami Faisal,a year ago,5 stars,kraton sejarah magis,1
939,TC T,5 months ago,1 star,tiket jangkau sama sekali padan tarik sejarah sultan pergi lihat,0
940,Jenae Lien,5 years ago,1 star,bukan museum paling mewah patut kunjung ada daerah yogya suka lihat barang barang sejarah tahun sultan tinggal sini bukan tempat bagus ambil foto tempat bagus jalan jalan banyak,1
941,Stf Scw,4 years ago,1 star,aku lihat foto bukan ratingnya pergi kraton benar benar tarik banyak area lihat lihat gambar gambar sini tambang lihat,0
942,Jamie Harris,2 months ago,1 star,kali turun sini turun pintu masuk palsu selalu tutup tempat orang orang duduk duduk coba arah beli batik beberapa tipu organisir besar,0
943,Patrick Riddle,3 weeks ago,1 star,banyak tipu sini sekitar meski milik atur sultan orang orang jalan tempat sini sangat kejam bicara untung bahkan kraton milik atur tilang jelas,1
944,Aleksandra O,2 months ago,1 star,lama ramadhan tutup jam informasi mana pintu masuk sulit temu,0
945,Ariadna Mañé,10 months ago,1 star,harap lihat bagi kraton jangan pergi sini luar cukup lihat kereta raja museum beberapa laku sultan pergi pandu pintu guna beri tahu,0
946,Aki Baihaki,a year ago,1 star,cukup beri bintang tempat tutup lama pandemi kelompok orang telepon lebih buka beri tahu jelas kantor tiket jelas masuk unjung,0
947,Rachel Ainsworth,7 months ago,1 star,serah puluh orang suruh pergi kraton air bahkan jual tiket tunjuk arah salah padan,0
948,Anne Hinrichs,10 months ago,1 star,tutup hari minggu kata mana diberitahu buka hari rabu tutup hari rabu senang tahu kapan buka pergi sana,0
949,Evi Yuliati,4 years ago,1 star,keri lebih kotor tampil jelas benar tampil buruk lebih mirip gudang tua museum sana cium bau kotor kucing rupa bukan tempat tepat lihat kraton,0
950,sandra wilson,4 years ago,1 star,pandu wisata kena biaya rupiah erti bagi besar jelas pamer pakai ada balik kaca melotot lihat baik semua paviliun luar ruang bagi besar lihat lalu gerbang,0
951,Christoph Huber,6 years ago,1 star,jangan buang uang waktu milik beberapa foto lama gantung dinding kain tradisional manekin bayar ekstra izin foto benar tarik foto lihat gambar lampir,0
952,Flip Schouten,5 years ago,1 star,apa lihat kraton tunggu jadi lihat keluar satu bintang puji terlalu lebih ambil gambar kraton,0
953,Stefan Kunz,5 years ago,1 star,waspada scam dua nila peser beberapa bangun debu pandu sangat bawa toko batik padan biaya masuk rupiah per orang,0
954,Yudhistira Dharma,4 years ago,1 star,benar lewat jam tukang becak bawa toko toko penting biaya kunjung silah masuk halaman parkir kraton beberapa agen calo mana mana semua atur jalan,1
955,Ong Ting Yong,3 years ago,1 star,sangat buruk sangat sedih lihat beberapa bangun tua ruang sangat pengap panci tua barang upacara kemeja bantu diri sendiri jangan lewat sangat buruk ambil foto apa,0
956,Sandeep Baliga,5 years ago,1 star,serius hindar tempat turis total buang waktu uang kamar foto status pandu ingin ikut bicara pasti segera kata pandu silah,0
957,Juanma Muñoz,4 years ago,1 star,buang buang uang waktu fasilitas tua tanda sama sekali lestari tempat buruk orang sultan benar benar tinggal sana,0
958,Teguh catur cahyono,2 years ago,1 star,tempat luar biasa,0
959,Nick Jolliffe,3 years ago,1 star,satu satu baik tempat harga masuk seperti banyak ulas palsu dorong cara lebih tinggi,0
960,Sa Na,6 years ago,1 star,sayang sekali urus bagaimana mesti kurang bersih perlu tambah fasilitas pandu cetak bahasa inggris semua lebih suka pandu bahasa inggris rusak,0
961,Tom van Veen,4 years ago,1 star,banyak lihat kastil air taman sari indah,0
962,Stanislav,3 years ago,1 star,berat bayar lebih orang asing pergi,0
963,Elena Molchanova,3 years ago,1 star,jalur tiket lama kurang lebih jam mesin tiket seperti cara beli tiket online tempat makan,0
964,malthemal1,4 years ago,1 star,tempat paling bosan pernah panas sejuk buang buang waktu,0
965,Henrik Karlsson,4 years ago,1 star,tahu apa hype semua informasi bahasa inggris tempat sangat lelah,0
966,Lyda Marcela Rodriguez,4 years ago,1 star,tempat sangat rusak informasi bahasa inggris banyak lihat sana pergi milik laku,0
967,Annelies Van Welden,3 years ago,1 star,bukan kraton benar kraton benar ada beberapa meter lebih jauh selatan tiket laku dua tempat beritahukan,0
968,Hay Retona,4 years ago,1 star,satu lihat potret sultan layak kunjung,0
969,Elson Tan,4 years ago,1 star,beberapa rumah orang tua terlalu tarik,0
970,william soegijanto,6 years ago,1 star,tempat sangat buruk sangat besar terlalu banyak orang pergi sana,0
971,Alexandre Kouka,5 years ago,1 star,tempat sangat lebih bahkan padan harga murah,1
972,amit baghel,3 years ago,1 star,lari bawah tempat rekomendasi,0
973,Steffan Petersen,6 years ago,1 star,kecewa banyak piring tembikar gambar jelas,0
974,Thom D,5 years ago,1 star,luar lebih bagus,1
975,Sue Atkinson,4 years ago,1 star,sulit temu bukan harap,0
976,Patrick Noland,4 years ago,1 star,museum buruk pernah,0
977,Daniel Tjondropuro,4 years ago,1 star,kecewa awat baik,1
978,Cheryl Melhoff,3 years ago,1 star,bagus anak anak,1
979,Suman Mondal,6 years ago,1 star,hampir apa apa sini,0
980,Bakti Satria,a month ago,1 star,layan bagus siapa datang kesana foto cetak foto izin foto tawar orang rasa rugi bantu share,1
981,dewi apriliani,3 months ago,1 star,urus lingkung kraton hari datang kraton tukang parkir dekat alun alun tato nyuruh tanya pandu pernah kesana nurut aja tanya waktu tanya mas bilang kalau kraton,0
982,dwi endarta,a year ago,1 star,maaf kmarin singgah area kraton yogjakarta nyata akses masuk kraton tempat parkir cuma luar panas tarif msh tetap ribu lumayan jadi kurang kesan lah,0
983,Karina Dewi,3 weeks ago,1 star,panas sekali banyak tipu utama tour guide,0
984,adi annasr,5 years ago,1 star,kraton yogya khazanah indonesia salah satu monumen penting bentuk nkri awat bersih perlu tingkat jaga nyaman unjung utama miniatur gambar peristiwa masa lalu good kratoon jogya,1
985,Mahmud Gatez,3 years ago,1 star,pokok mantaps cukup mahal klo make motor mh,0
986,michael meupelenberg,11 months ago,1 star,kraton banyak kunjung tahun renovasi kraton mungkin kunjung gerbong museum kecil lihat layak,0
987,Irma Yanti,a year ago,1 star,google map selalu beri rute buruk jauh baru cari atm padahal sdh hampir malah putar lewat gang kecil kali baru arah tuju benar,0
988,andres,5 years ago,1 star,lebih simbolis apa punya waktu jadi buat banyak foto dasar,0
989,John Beast,3 years ago,1 star,kesini sejak jaman gw sd jaman kereta pajang bersih halaman bersih lepas topi plus dulu siap acara apa gtu wkt mampir waktu hujan rintik tetap senang jaman now mohon maaf sedih lihat area,1
990,Pamela Suryadjaya,4 years ago,1 star,sayang sekali kraton sejarah mulai tinggal debu kotor urus banyak informasi dapat foto tua bingkai sangat sayang sekali moga perintah yogyakarta buka mata indah waris budaya,0
991,Anwar Hidayat,6 years ago,1 star,kota wisata yogyakarta kurang cocok jadi tempat ideal wisata khusus warga enak manfaat situasi oleh hasil contoh patok tarif parkir fantastis mesjid area,0
992,Bedjo dewoNdaru (mas bedjo),2 years ago,1 star,makin asa tak urus masa covid social distance angkring sisi timur alun alun utara los doll sama sekali jam malam kerumun,0
993,yandri aja,a year ago,1 star,tukang becak sana tipu nawarin naik becak ribu waktu turun mintak ribu,0
994,Damien Duquesnay,4 years ago,1 star,benar benar sangat kecewa jujur saran simpan uang kraton sendiri luar biasa pamer cukup bagus,1
995,Mardi Rahayu,3 years ago,1 star,ingat sejarah buah raja zaman hingga kini simpan barang barang tata cara hidup raja keluarga abdi dalem,0
996,Wah Yu,4 years ago,1 star,kurang awat rawat,1
997,Sri Widodowati,4 years ago,1 star,lihat pasar malam orang tumpah ruah malam minggu sempat lihat pamer perintah daerah yogyakarta sangat senang dapat banyak informasi,0
998,Kuy C24,4 years ago,1 star,sayang tempat urus debu sarang laba laba kotor deh dokumentasi upa foto bahkan fotocopyan jaman duli saran tambah barang asli jaman dulu lebih bagus,0
999,X,4 years ago,1 star,layak sama sekali cantik penuh manekin buat buruk pakai tradisional sama sekali suka lihat lebih murah bayar layak habis waktu masuk,0
1000,Naval Andi,4 years ago,1 star,tempat jarah oknum tukang parkir ilegal mobil bayang ratus mobil sini tinggal x kan dapat si tukang parkir ilegal mohon pemkot yogyakarta mohon perhati,0
1001,Sri Seri Zakiatun Najmah,4 years ago,1 star,datang sarap sekitar alun alun bukan wisata pagi hari tarif parkir resah sesuai parkir sendiri arah,0
1002,Ratu Channel 119,3 years ago,1 star,kacau sekarang suasana nya jd beranta banget sampah sana sini latar alun nya bau sengat salur air kotor sangat mneusuk buat qt g nyaman lama lama,0
1003,Andri Riyan,a year ago,1 star,keren abis bnyk ja jangan live musik,0
1004,Imam Prastio,5 years ago,1 star,maaf ratingnya jelek harga tiket masuk terlalu murah banding tampil sangat awat cermin tempat tinggal raja sayang banget,0
1005,Emmerich Reingruber,5 years ago,1 star,perhati tutup lebih awal siang scammers paksa depan pintu masuk undang wisatawan kursus batik gratis utama jam buka kraton nila satu rupiah buang buang waktu bulan agustus,0
